,0
9914,26-06-2024 14:35:00
9915,26-06-2024 14:40:00
9916,26-06-2024 14:45:00
9917,26-06-2024 14:50:00
9918,26-06-2024 14:55:00
9919,26-06-2024 15:00:00
9920,26-06-2024 15:05:00
9921,26-06-2024 15:10:00
9922,26-06-2024 15:15:00
9923,26-06-2024 15:20:00
9924,26-06-2024 15:25:00
9925,27-06-2024 09:15:00
9926,27-06-2024 09:20:00
9927,27-06-2024 09:25:00
9928,27-06-2024 09:30:00
9929,27-06-2024 09:35:00
9930,27-06-2024 09:40:00
9931,27-06-2024 09:45:00
9932,27-06-2024 09:50:00
9933,27-06-2024 09:55:00
9934,27-06-2024 10:00:00
9935,27-06-2024 10:05:00
9936,27-06-2024 10:10:00
9937,27-06-2024 10:15:00
9938,27-06-2024 10:20:00
9939,27-06-2024 10:25:00
9940,27-06-2024 10:30:00
9941,27-06-2024 10:35:00
9942,27-06-2024 10:40:00
9943,27-06-2024 10:45:00
9944,27-06-2024 10:50:00
9945,27-06-2024 10:55:00
9946,27-06-2024 11:00:00
9947,27-06-2024 11:05:00
9948,27-06-2024 11:10:00
9949,27-06-2024 11:15:00
9950,27-06-2024 11:20:00
9951,27-06-2024 11:25:00
9952,27-06-2024 11:30:00
9953,27-06-2024 11:35:00
9954,27-06-2024 11:40:00
9955,27-06-2024 11:45:00
9956,27-06-2024 11:50:00
9957,27-06-2024 11:55:00
9958,27-06-2024 12:00:00
9959,27-06-2024 12:05:00
9960,27-06-2024 12:10:00
9961,27-06-2024 12:15:00
9962,27-06-2024 12:20:00
9963,27-06-2024 12:25:00
9964,27-06-2024 12:30:00
9965,27-06-2024 12:35:00
9966,27-06-2024 12:40:00
9967,27-06-2024 12:45:00
9968,27-06-2024 12:50:00
9969,27-06-2024 12:55:00
9970,27-06-2024 13:00:00
9971,27-06-2024 13:05:00
9972,27-06-2024 13:10:00
9973,27-06-2024 13:15:00
9974,27-06-2024 13:20:00
9975,27-06-2024 13:25:00
9976,27-06-2024 13:30:00
9977,27-06-2024 13:35:00
9978,27-06-2024 13:40:00
9979,27-06-2024 13:45:00
9980,27-06-2024 13:50:00
9981,27-06-2024 13:55:00
9982,27-06-2024 14:00:00
9983,27-06-2024 14:05:00
9984,27-06-2024 14:10:00
9985,27-06-2024 14:15:00
9986,27-06-2024 14:20:00
9987,27-06-2024 14:25:00
9988,27-06-2024 14:30:00
9989,27-06-2024 14:35:00
9990,27-06-2024 14:40:00
9991,27-06-2024 14:45:00
9992,27-06-2024 14:50:00
9993,27-06-2024 14:55:00
9994,27-06-2024 15:00:00
9995,27-06-2024 15:05:00
9996,27-06-2024 15:10:00
9997,27-06-2024 15:15:00
9998,27-06-2024 15:20:00
9999,27-06-2024 15:25:00
10000,28-06-2024 09:15:00
10001,28-06-2024 09:20:00
10002,28-06-2024 09:25:00
10003,28-06-2024 09:30:00
10004,28-06-2024 09:35:00
10005,28-06-2024 09:40:00
10006,28-06-2024 09:45:00
10007,28-06-2024 09:50:00
10008,28-06-2024 09:55:00
10009,28-06-2024 10:00:00
10010,28-06-2024 10:05:00
10011,28-06-2024 10:10:00
10012,28-06-2024 10:15:00
10013,28-06-2024 10:20:00
10014,28-06-2024 10:25:00
10015,28-06-2024 10:30:00
10016,28-06-2024 10:35:00
10017,28-06-2024 10:40:00
10018,28-06-2024 10:45:00
10019,28-06-2024 10:50:00
10020,28-06-2024 10:55:00
10021,28-06-2024 11:00:00
10022,28-06-2024 11:05:00
10023,28-06-2024 11:10:00
10024,28-06-2024 11:15:00
10025,28-06-2024 11:20:00
10026,28-06-2024 11:25:00
10027,28-06-2024 11:30:00
10028,28-06-2024 11:35:00
10029,28-06-2024 11:40:00
10030,28-06-2024 11:45:00
10031,28-06-2024 11:50:00
10032,28-06-2024 11:55:00
10033,28-06-2024 12:00:00
10034,28-06-2024 12:05:00
10035,28-06-2024 12:10:00
10036,28-06-2024 12:15:00
10037,28-06-2024 12:20:00
10038,28-06-2024 12:25:00
10039,28-06-2024 12:30:00
10040,28-06-2024 12:35:00
10041,28-06-2024 12:40:00
10042,28-06-2024 12:45:00
10043,28-06-2024 12:50:00
10044,28-06-2024 12:55:00
10045,28-06-2024 13:00:00
10046,28-06-2024 13:05:00
10047,28-06-2024 13:10:00
10048,28-06-2024 13:15:00
10049,28-06-2024 13:20:00
10050,28-06-2024 13:25:00
10051,28-06-2024 13:30:00
10052,28-06-2024 13:35:00
10053,28-06-2024 13:40:00
10054,28-06-2024 13:45:00
10055,28-06-2024 13:50:00
10056,28-06-2024 13:55:00
10057,28-06-2024 14:00:00
10058,28-06-2024 14:05:00
10059,28-06-2024 14:10:00
10060,28-06-2024 14:15:00
10061,28-06-2024 14:20:00
10062,28-06-2024 14:25:00
10063,28-06-2024 14:30:00
10064,28-06-2024 14:35:00
10065,28-06-2024 14:40:00
10066,28-06-2024 14:45:00
10067,28-06-2024 14:50:00
10068,28-06-2024 14:55:00
10069,28-06-2024 15:00:00
10070,28-06-2024 15:05:00
10071,28-06-2024 15:10:00
10072,28-06-2024 15:15:00
10073,28-06-2024 15:20:00
10074,28-06-2024 15:25:00
10075,01-07-2024 09:15:00
10076,01-07-2024 09:20:00
10077,01-07-2024 09:25:00
10078,01-07-2024 09:30:00
10079,01-07-2024 09:35:00
10080,01-07-2024 09:40:00
10081,01-07-2024 09:45:00
10082,01-07-2024 09:50:00
10083,01-07-2024 09:55:00
10084,01-07-2024 10:00:00
10085,01-07-2024 10:05:00
10086,01-07-2024 10:10:00
10087,01-07-2024 10:15:00
10088,01-07-2024 10:20:00
10089,01-07-2024 10:25:00
10090,01-07-2024 10:30:00
10091,01-07-2024 10:35:00
10092,01-07-2024 10:40:00
10093,01-07-2024 10:45:00
10094,01-07-2024 10:50:00
10095,01-07-2024 10:55:00
10096,01-07-2024 11:00:00
10097,01-07-2024 11:05:00
10098,01-07-2024 11:10:00
10099,01-07-2024 11:15:00
10100,01-07-2024 11:20:00
10101,01-07-2024 11:25:00
10102,01-07-2024 11:30:00
10103,01-07-2024 11:35:00
10104,01-07-2024 11:40:00
10105,01-07-2024 11:45:00
10106,01-07-2024 11:50:00
10107,01-07-2024 11:55:00
10108,01-07-2024 12:00:00
10109,01-07-2024 12:05:00
10110,01-07-2024 12:10:00
10111,01-07-2024 12:15:00
10112,01-07-2024 12:20:00
10113,01-07-2024 12:25:00
10114,01-07-2024 12:30:00
10115,01-07-2024 12:35:00
10116,01-07-2024 12:40:00
10117,01-07-2024 12:45:00
10118,01-07-2024 12:50:00
10119,01-07-2024 12:55:00
10120,01-07-2024 13:00:00
10121,01-07-2024 13:05:00
10122,01-07-2024 13:10:00
10123,01-07-2024 13:15:00
10124,01-07-2024 13:20:00
10125,01-07-2024 13:25:00
10126,01-07-2024 13:30:00
10127,01-07-2024 13:35:00
10128,01-07-2024 13:40:00
10129,01-07-2024 13:45:00
10130,01-07-2024 13:50:00
10131,01-07-2024 13:55:00
10132,01-07-2024 14:00:00
10133,01-07-2024 14:05:00
10134,01-07-2024 14:10:00
10135,01-07-2024 14:15:00
10136,01-07-2024 14:20:00
10137,01-07-2024 14:25:00
10138,01-07-2024 14:30:00
10139,01-07-2024 14:35:00
10140,01-07-2024 14:40:00
10141,01-07-2024 14:45:00
10142,01-07-2024 14:50:00
10143,01-07-2024 14:55:00
10144,01-07-2024 15:00:00
10145,01-07-2024 15:05:00
10146,01-07-2024 15:10:00
10147,01-07-2024 15:15:00
10148,01-07-2024 15:20:00
10149,01-07-2024 15:25:00
10150,02-07-2024 09:15:00
10151,02-07-2024 09:20:00
10152,02-07-2024 09:25:00
10153,02-07-2024 09:30:00
10154,02-07-2024 09:35:00
10155,02-07-2024 09:40:00
10156,02-07-2024 09:45:00
10157,02-07-2024 09:50:00
10158,02-07-2024 09:55:00
10159,02-07-2024 10:00:00
10160,02-07-2024 10:05:00
10161,02-07-2024 10:10:00
10162,02-07-2024 10:15:00
10163,02-07-2024 10:20:00
10164,02-07-2024 10:25:00
10165,02-07-2024 10:30:00
10166,02-07-2024 10:35:00
10167,02-07-2024 10:40:00
10168,02-07-2024 10:45:00
10169,02-07-2024 10:50:00
10170,02-07-2024 10:55:00
10171,02-07-2024 11:00:00
10172,02-07-2024 11:05:00
10173,02-07-2024 11:10:00
10174,02-07-2024 11:15:00
10175,02-07-2024 11:20:00
10176,02-07-2024 11:25:00
10177,02-07-2024 11:30:00
10178,02-07-2024 11:35:00
10179,02-07-2024 11:40:00
10180,02-07-2024 11:45:00
10181,02-07-2024 11:50:00
10182,02-07-2024 11:55:00
10183,02-07-2024 12:00:00
10184,02-07-2024 12:05:00
10185,02-07-2024 12:10:00
10186,02-07-2024 12:15:00
10187,02-07-2024 12:20:00
10188,02-07-2024 12:25:00
10189,02-07-2024 12:30:00
10190,02-07-2024 12:35:00
10191,02-07-2024 12:40:00
10192,02-07-2024 12:45:00
10193,02-07-2024 12:50:00
10194,02-07-2024 12:55:00
10195,02-07-2024 13:00:00
10196,02-07-2024 13:05:00
10197,02-07-2024 13:10:00
10198,02-07-2024 13:15:00
10199,02-07-2024 13:20:00
10200,02-07-2024 13:25:00
10201,02-07-2024 13:30:00
10202,02-07-2024 13:35:00
10203,02-07-2024 13:40:00
10204,02-07-2024 13:45:00
10205,02-07-2024 13:50:00
10206,02-07-2024 13:55:00
10207,02-07-2024 14:00:00
10208,02-07-2024 14:05:00
10209,02-07-2024 14:10:00
10210,02-07-2024 14:15:00
10211,02-07-2024 14:20:00
10212,02-07-2024 14:25:00
10213,02-07-2024 14:30:00
10214,02-07-2024 14:35:00
10215,02-07-2024 14:40:00
10216,02-07-2024 14:45:00
10217,02-07-2024 14:50:00
10218,02-07-2024 14:55:00
10219,02-07-2024 15:00:00
10220,02-07-2024 15:05:00
10221,02-07-2024 15:10:00
10222,02-07-2024 15:15:00
10223,02-07-2024 15:20:00
10224,02-07-2024 15:25:00
10225,03-07-2024 09:15:00
10226,03-07-2024 09:20:00
10227,03-07-2024 09:25:00
10228,03-07-2024 09:30:00
10229,03-07-2024 09:35:00
10230,03-07-2024 09:40:00
10231,03-07-2024 09:45:00
10232,03-07-2024 09:50:00
10233,03-07-2024 09:55:00
10234,03-07-2024 10:00:00
10235,03-07-2024 10:05:00
10236,03-07-2024 10:10:00
10237,03-07-2024 10:15:00
10238,03-07-2024 10:20:00
10239,03-07-2024 10:25:00
10240,03-07-2024 10:30:00
10241,03-07-2024 10:35:00
10242,03-07-2024 10:40:00
10243,03-07-2024 10:45:00
10244,03-07-2024 10:50:00
10245,03-07-2024 10:55:00
10246,03-07-2024 11:00:00
10247,03-07-2024 11:05:00
10248,03-07-2024 11:10:00
10249,03-07-2024 11:15:00
10250,03-07-2024 11:20:00
10251,03-07-2024 11:25:00
10252,03-07-2024 11:30:00
10253,03-07-2024 11:35:00
10254,03-07-2024 11:40:00
10255,03-07-2024 11:45:00
10256,03-07-2024 11:50:00
10257,03-07-2024 11:55:00
10258,03-07-2024 12:00:00
10259,03-07-2024 12:05:00
10260,03-07-2024 12:10:00
10261,03-07-2024 12:15:00
10262,03-07-2024 12:20:00
10263,03-07-2024 12:25:00
10264,03-07-2024 12:30:00
10265,03-07-2024 12:35:00
10266,03-07-2024 12:40:00
10267,03-07-2024 12:45:00
10268,03-07-2024 12:50:00
10269,03-07-2024 12:55:00
10270,03-07-2024 13:00:00
10271,03-07-2024 13:05:00
10272,03-07-2024 13:10:00
10273,03-07-2024 13:15:00
10274,03-07-2024 13:20:00
10275,03-07-2024 13:25:00
10276,03-07-2024 13:30:00
10277,03-07-2024 13:35:00
10278,03-07-2024 13:40:00
10279,03-07-2024 13:45:00
10280,03-07-2024 13:50:00
10281,03-07-2024 13:55:00
10282,03-07-2024 14:00:00
10283,03-07-2024 14:05:00
10284,03-07-2024 14:10:00
10285,03-07-2024 14:15:00
10286,03-07-2024 14:20:00
10287,03-07-2024 14:25:00
10288,03-07-2024 14:30:00
10289,03-07-2024 14:35:00
10290,03-07-2024 14:40:00
10291,03-07-2024 14:45:00
10292,03-07-2024 14:50:00
10293,03-07-2024 14:55:00
10294,03-07-2024 15:00:00
10295,03-07-2024 15:05:00
10296,03-07-2024 15:10:00
10297,03-07-2024 15:15:00
10298,03-07-2024 15:20:00
10299,03-07-2024 15:25:00
10300,04-07-2024 09:15:00
10301,04-07-2024 09:20:00
10302,04-07-2024 09:25:00
10303,04-07-2024 09:30:00
10304,04-07-2024 09:35:00
10305,04-07-2024 09:40:00
10306,04-07-2024 09:45:00
10307,04-07-2024 09:50:00
10308,04-07-2024 09:55:00
10309,04-07-2024 10:00:00
10310,04-07-2024 10:05:00
10311,04-07-2024 10:10:00
10312,04-07-2024 10:15:00
10313,04-07-2024 10:20:00
10314,04-07-2024 10:25:00
10315,04-07-2024 10:30:00
10316,04-07-2024 10:35:00
10317,04-07-2024 10:40:00
10318,04-07-2024 10:45:00
10319,04-07-2024 10:50:00
10320,04-07-2024 10:55:00
10321,04-07-2024 11:00:00
10322,04-07-2024 11:05:00
10323,04-07-2024 11:10:00
10324,04-07-2024 11:15:00
10325,04-07-2024 11:20:00
10326,04-07-2024 11:25:00
10327,04-07-2024 11:30:00
10328,04-07-2024 11:35:00
10329,04-07-2024 11:40:00
10330,04-07-2024 11:45:00
10331,04-07-2024 11:50:00
10332,04-07-2024 11:55:00
10333,04-07-2024 12:00:00
10334,04-07-2024 12:05:00
10335,04-07-2024 12:10:00
10336,04-07-2024 12:15:00
10337,04-07-2024 12:20:00
10338,04-07-2024 12:25:00
10339,04-07-2024 12:30:00
10340,04-07-2024 12:35:00
10341,04-07-2024 12:40:00
10342,04-07-2024 12:45:00
10343,04-07-2024 12:50:00
10344,04-07-2024 12:55:00
10345,04-07-2024 13:00:00
10346,04-07-2024 13:05:00
10347,04-07-2024 13:10:00
10348,04-07-2024 13:15:00
10349,04-07-2024 13:20:00
10350,04-07-2024 13:25:00
10351,04-07-2024 13:30:00
10352,04-07-2024 13:35:00
10353,04-07-2024 13:40:00
10354,04-07-2024 13:45:00
10355,04-07-2024 13:50:00
10356,04-07-2024 13:55:00
10357,04-07-2024 14:00:00
10358,04-07-2024 14:05:00
10359,04-07-2024 14:10:00
10360,04-07-2024 14:15:00
10361,04-07-2024 14:20:00
10362,04-07-2024 14:25:00
10363,04-07-2024 14:30:00
10364,04-07-2024 14:35:00
10365,04-07-2024 14:40:00
10366,04-07-2024 14:45:00
10367,04-07-2024 14:50:00
10368,04-07-2024 14:55:00
10369,04-07-2024 15:00:00
10370,04-07-2024 15:05:00
10371,04-07-2024 15:10:00
10372,04-07-2024 15:15:00
10373,04-07-2024 15:20:00
10374,04-07-2024 15:25:00
10375,05-07-2024 09:15:00
10376,05-07-2024 09:20:00
10377,05-07-2024 09:25:00
10378,05-07-2024 09:30:00
10379,05-07-2024 09:35:00
10380,05-07-2024 09:40:00
10381,05-07-2024 09:45:00
10382,05-07-2024 09:50:00
10383,05-07-2024 09:55:00
10384,05-07-2024 10:00:00
10385,05-07-2024 10:05:00
10386,05-07-2024 10:10:00
10387,05-07-2024 10:15:00
10388,05-07-2024 10:20:00
10389,05-07-2024 10:25:00
10390,05-07-2024 10:30:00
10391,05-07-2024 10:35:00
10392,05-07-2024 10:40:00
10393,05-07-2024 10:45:00
10394,05-07-2024 10:50:00
10395,05-07-2024 10:55:00
10396,05-07-2024 11:00:00
10397,05-07-2024 11:05:00
10398,05-07-2024 11:10:00
10399,05-07-2024 11:15:00
10400,05-07-2024 11:20:00
10401,05-07-2024 11:25:00
10402,05-07-2024 11:30:00
10403,05-07-2024 11:35:00
10404,05-07-2024 11:40:00
10405,05-07-2024 11:45:00
10406,05-07-2024 11:50:00
10407,05-07-2024 11:55:00
10408,05-07-2024 12:00:00
10409,05-07-2024 12:05:00
10410,05-07-2024 12:10:00
10411,05-07-2024 12:15:00
10412,05-07-2024 12:20:00
10413,05-07-2024 12:25:00
10414,05-07-2024 12:30:00
10415,05-07-2024 12:35:00
10416,05-07-2024 12:40:00
10417,05-07-2024 12:45:00
10418,05-07-2024 12:50:00
10419,05-07-2024 12:55:00
10420,05-07-2024 13:00:00
10421,05-07-2024 13:05:00
10422,05-07-2024 13:10:00
10423,05-07-2024 13:15:00
10424,05-07-2024 13:20:00
10425,05-07-2024 13:25:00
10426,05-07-2024 13:30:00
10427,05-07-2024 13:35:00
10428,05-07-2024 13:40:00
10429,05-07-2024 13:45:00
10430,05-07-2024 13:50:00
10431,05-07-2024 13:55:00
10432,05-07-2024 14:00:00
10433,05-07-2024 14:05:00
10434,05-07-2024 14:10:00
10435,05-07-2024 14:15:00
10436,05-07-2024 14:20:00
10437,05-07-2024 14:25:00
10438,05-07-2024 14:30:00
10439,05-07-2024 14:35:00
10440,05-07-2024 14:40:00
10441,05-07-2024 14:45:00
10442,05-07-2024 14:50:00
10443,05-07-2024 14:55:00
10444,05-07-2024 15:00:00
10445,05-07-2024 15:05:00
10446,05-07-2024 15:10:00
10447,05-07-2024 15:15:00
10448,05-07-2024 15:20:00
10449,05-07-2024 15:25:00
10450,08-07-2024 09:15:00
10451,08-07-2024 09:20:00
10452,08-07-2024 09:25:00
10453,08-07-2024 09:30:00
10454,08-07-2024 09:35:00
10455,08-07-2024 09:40:00
10456,08-07-2024 09:45:00
10457,08-07-2024 09:50:00
10458,08-07-2024 09:55:00
10459,08-07-2024 10:00:00
10460,08-07-2024 10:05:00
10461,08-07-2024 10:10:00
10462,08-07-2024 10:15:00
10463,08-07-2024 10:20:00
10464,08-07-2024 10:25:00
10465,08-07-2024 10:30:00
10466,08-07-2024 10:35:00
10467,08-07-2024 10:40:00
10468,08-07-2024 10:45:00
10469,08-07-2024 10:50:00
10470,08-07-2024 10:55:00
10471,08-07-2024 11:00:00
10472,08-07-2024 11:05:00
10473,08-07-2024 11:10:00
10474,08-07-2024 11:15:00
10475,08-07-2024 11:20:00
10476,08-07-2024 11:25:00
10477,08-07-2024 11:30:00
10478,08-07-2024 11:35:00
10479,08-07-2024 11:40:00
10480,08-07-2024 11:45:00
10481,08-07-2024 11:50:00
10482,08-07-2024 11:55:00
10483,08-07-2024 12:00:00
10484,08-07-2024 12:05:00
10485,08-07-2024 12:10:00
10486,08-07-2024 12:15:00
10487,08-07-2024 12:20:00
10488,08-07-2024 12:25:00
10489,08-07-2024 12:30:00
10490,08-07-2024 12:35:00
10491,08-07-2024 12:40:00
10492,08-07-2024 12:45:00
10493,08-07-2024 12:50:00
10494,08-07-2024 12:55:00
10495,08-07-2024 13:00:00
10496,08-07-2024 13:05:00
10497,08-07-2024 13:10:00
10498,08-07-2024 13:15:00
10499,08-07-2024 13:20:00
10500,08-07-2024 13:25:00
10501,08-07-2024 13:30:00
10502,08-07-2024 13:35:00
10503,08-07-2024 13:40:00
10504,08-07-2024 13:45:00
10505,08-07-2024 13:50:00
10506,08-07-2024 13:55:00
10507,08-07-2024 14:00:00
10508,08-07-2024 14:05:00
10509,08-07-2024 14:10:00
10510,08-07-2024 14:15:00
10511,08-07-2024 14:20:00
10512,08-07-2024 14:25:00
10513,08-07-2024 14:30:00
10514,08-07-2024 14:35:00
10515,08-07-2024 14:40:00
10516,08-07-2024 14:45:00
10517,08-07-2024 14:50:00
10518,08-07-2024 14:55:00
10519,08-07-2024 15:00:00
10520,08-07-2024 15:05:00
10521,08-07-2024 15:10:00
10522,08-07-2024 15:15:00
10523,08-07-2024 15:20:00
10524,08-07-2024 15:25:00
10525,09-07-2024 09:15:00
10526,09-07-2024 09:20:00
10527,09-07-2024 09:25:00
10528,09-07-2024 09:30:00
10529,09-07-2024 09:35:00
10530,09-07-2024 09:40:00
10531,09-07-2024 09:45:00
10532,09-07-2024 09:50:00
10533,09-07-2024 09:55:00
10534,09-07-2024 10:00:00
10535,09-07-2024 10:05:00
10536,09-07-2024 10:10:00
10537,09-07-2024 10:15:00
10538,09-07-2024 10:20:00
10539,09-07-2024 10:25:00
10540,09-07-2024 10:30:00
10541,09-07-2024 10:35:00
10542,09-07-2024 10:40:00
10543,09-07-2024 10:45:00
10544,09-07-2024 10:50:00
10545,09-07-2024 10:55:00
10546,09-07-2024 11:00:00
10547,09-07-2024 11:05:00
10548,09-07-2024 11:10:00
10549,09-07-2024 11:15:00
10550,09-07-2024 11:20:00
10551,09-07-2024 11:25:00
10552,09-07-2024 11:30:00
10553,09-07-2024 11:35:00
10554,09-07-2024 11:40:00
10555,09-07-2024 11:45:00
10556,09-07-2024 11:50:00
10557,09-07-2024 11:55:00
10558,09-07-2024 12:00:00
10559,09-07-2024 12:05:00
10560,09-07-2024 12:10:00
10561,09-07-2024 12:15:00
10562,09-07-2024 12:20:00
10563,09-07-2024 12:25:00
10564,09-07-2024 12:30:00
10565,09-07-2024 12:35:00
10566,09-07-2024 12:40:00
10567,09-07-2024 12:45:00
10568,09-07-2024 12:50:00
10569,09-07-2024 12:55:00
10570,09-07-2024 13:00:00
10571,09-07-2024 13:05:00
10572,09-07-2024 13:10:00
10573,09-07-2024 13:15:00
10574,09-07-2024 13:20:00
10575,09-07-2024 13:25:00
10576,09-07-2024 13:30:00
10577,09-07-2024 13:35:00
10578,09-07-2024 13:40:00
10579,09-07-2024 13:45:00
10580,09-07-2024 13:50:00
10581,09-07-2024 13:55:00
10582,09-07-2024 14:00:00
10583,09-07-2024 14:05:00
10584,09-07-2024 14:10:00
10585,09-07-2024 14:15:00
10586,09-07-2024 14:20:00
10587,09-07-2024 14:25:00
10588,09-07-2024 14:30:00
10589,09-07-2024 14:35:00
10590,09-07-2024 14:40:00
10591,09-07-2024 14:45:00
10592,09-07-2024 14:50:00
10593,09-07-2024 14:55:00
10594,09-07-2024 15:00:00
10595,09-07-2024 15:05:00
10596,09-07-2024 15:10:00
10597,09-07-2024 15:15:00
10598,09-07-2024 15:20:00
10599,09-07-2024 15:25:00
10600,10-07-2024 09:15:00
10601,10-07-2024 09:20:00
10602,10-07-2024 09:25:00
10603,10-07-2024 09:30:00
10604,10-07-2024 09:35:00
10605,10-07-2024 09:40:00
10606,10-07-2024 09:45:00
10607,10-07-2024 09:50:00
10608,10-07-2024 09:55:00
10609,10-07-2024 10:00:00
10610,10-07-2024 10:05:00
10611,10-07-2024 10:10:00
10612,10-07-2024 10:15:00
10613,10-07-2024 10:20:00
10614,10-07-2024 10:25:00
10615,10-07-2024 10:30:00
10616,10-07-2024 10:35:00
10617,10-07-2024 10:40:00
10618,10-07-2024 10:45:00
10619,10-07-2024 10:50:00
10620,10-07-2024 10:55:00
10621,10-07-2024 11:00:00
10622,10-07-2024 11:05:00
10623,10-07-2024 11:10:00
10624,10-07-2024 11:15:00
10625,10-07-2024 11:20:00
10626,10-07-2024 11:25:00
10627,10-07-2024 11:30:00
10628,10-07-2024 11:35:00
10629,10-07-2024 11:40:00
10630,10-07-2024 11:45:00
10631,10-07-2024 11:50:00
10632,10-07-2024 11:55:00
10633,10-07-2024 12:00:00
10634,10-07-2024 12:05:00
10635,10-07-2024 12:10:00
10636,10-07-2024 12:15:00
10637,10-07-2024 12:20:00
10638,10-07-2024 12:25:00
10639,10-07-2024 12:30:00
10640,10-07-2024 12:35:00
10641,10-07-2024 12:40:00
10642,10-07-2024 12:45:00
10643,10-07-2024 12:50:00
10644,10-07-2024 12:55:00
10645,10-07-2024 13:00:00
10646,10-07-2024 13:05:00
10647,10-07-2024 13:10:00
10648,10-07-2024 13:15:00
10649,10-07-2024 13:20:00
10650,10-07-2024 13:25:00
10651,10-07-2024 13:30:00
10652,10-07-2024 13:35:00
10653,10-07-2024 13:40:00
10654,10-07-2024 13:45:00
10655,10-07-2024 13:50:00
10656,10-07-2024 13:55:00
10657,10-07-2024 14:00:00
10658,10-07-2024 14:05:00
10659,10-07-2024 14:10:00
10660,10-07-2024 14:15:00
10661,10-07-2024 14:20:00
10662,10-07-2024 14:25:00
10663,10-07-2024 14:30:00
10664,10-07-2024 14:35:00
10665,10-07-2024 14:40:00
10666,10-07-2024 14:45:00
10667,10-07-2024 14:50:00
10668,10-07-2024 14:55:00
10669,10-07-2024 15:00:00
10670,10-07-2024 15:05:00
10671,10-07-2024 15:10:00
10672,10-07-2024 15:15:00
10673,10-07-2024 15:20:00
10674,10-07-2024 15:25:00
10675,11-07-2024 09:15:00
10676,11-07-2024 09:20:00
10677,11-07-2024 09:25:00
10678,11-07-2024 09:30:00
10679,11-07-2024 09:35:00
10680,11-07-2024 09:40:00
10681,11-07-2024 09:45:00
10682,11-07-2024 09:50:00
10683,11-07-2024 09:55:00
10684,11-07-2024 10:00:00
10685,11-07-2024 10:05:00
10686,11-07-2024 10:10:00
10687,11-07-2024 10:15:00
10688,11-07-2024 10:20:00
10689,11-07-2024 10:25:00
10690,11-07-2024 10:30:00
10691,11-07-2024 10:35:00
10692,11-07-2024 10:40:00
10693,11-07-2024 10:45:00
10694,11-07-2024 10:50:00
10695,11-07-2024 10:55:00
10696,11-07-2024 11:00:00
10697,11-07-2024 11:05:00
10698,11-07-2024 11:10:00
10699,11-07-2024 11:15:00
10700,11-07-2024 11:20:00
10701,11-07-2024 11:25:00
10702,11-07-2024 11:30:00
10703,11-07-2024 11:35:00
10704,11-07-2024 11:40:00
10705,11-07-2024 11:45:00
10706,11-07-2024 11:50:00
10707,11-07-2024 11:55:00
10708,11-07-2024 12:00:00
10709,11-07-2024 12:05:00
10710,11-07-2024 12:10:00
10711,11-07-2024 12:15:00
10712,11-07-2024 12:20:00
10713,11-07-2024 12:25:00
10714,11-07-2024 12:30:00
10715,11-07-2024 12:35:00
10716,11-07-2024 12:40:00
10717,11-07-2024 12:45:00
10718,11-07-2024 12:50:00
10719,11-07-2024 12:55:00
10720,11-07-2024 13:00:00
10721,11-07-2024 13:05:00
10722,11-07-2024 13:10:00
10723,11-07-2024 13:15:00
10724,11-07-2024 13:20:00
10725,11-07-2024 13:25:00
10726,11-07-2024 13:30:00
10727,11-07-2024 13:35:00
10728,11-07-2024 13:40:00
10729,11-07-2024 13:45:00
10730,11-07-2024 13:50:00
10731,11-07-2024 13:55:00
10732,11-07-2024 14:00:00
10733,11-07-2024 14:05:00
10734,11-07-2024 14:10:00
10735,11-07-2024 14:15:00
10736,11-07-2024 14:20:00
10737,11-07-2024 14:25:00
10738,11-07-2024 14:30:00
10739,11-07-2024 14:35:00
10740,11-07-2024 14:40:00
10741,11-07-2024 14:45:00
10742,11-07-2024 14:50:00
10743,11-07-2024 14:55:00
10744,11-07-2024 15:00:00
10745,11-07-2024 15:05:00
10746,11-07-2024 15:10:00
10747,11-07-2024 15:15:00
10748,11-07-2024 15:20:00
10749,11-07-2024 15:25:00
10750,12-07-2024 09:15:00
10751,12-07-2024 09:20:00
10752,12-07-2024 09:25:00
10753,12-07-2024 09:30:00
10754,12-07-2024 09:35:00
10755,12-07-2024 09:40:00
10756,12-07-2024 09:45:00
10757,12-07-2024 09:50:00
10758,12-07-2024 09:55:00
10759,12-07-2024 10:00:00
10760,12-07-2024 10:05:00
10761,12-07-2024 10:10:00
10762,12-07-2024 10:15:00
10763,12-07-2024 10:20:00
10764,12-07-2024 10:25:00
10765,12-07-2024 10:30:00
10766,12-07-2024 10:35:00
10767,12-07-2024 10:40:00
10768,12-07-2024 10:45:00
10769,12-07-2024 10:50:00
10770,12-07-2024 10:55:00
10771,12-07-2024 11:00:00
10772,12-07-2024 11:05:00
10773,12-07-2024 11:10:00
10774,12-07-2024 11:15:00
10775,12-07-2024 11:20:00
10776,12-07-2024 11:25:00
10777,12-07-2024 11:30:00
10778,12-07-2024 11:35:00
10779,12-07-2024 11:40:00
10780,12-07-2024 11:45:00
10781,12-07-2024 11:50:00
10782,12-07-2024 11:55:00
10783,12-07-2024 12:00:00
10784,12-07-2024 12:05:00
10785,12-07-2024 12:10:00
10786,12-07-2024 12:15:00
10787,12-07-2024 12:20:00
